-24.139	-2.5012	15.559
-18.724	-29.032	4.2873
3.7376	36.198	-10.404
5.1986	-27.817	-11.018
-32.358	11.485	9.8419
23.965	-15.752	19.44
-10.904	9.7269	13.041
-6.4022	-14.432	16.529
-29.7	-0.668	9.4097
-10.816	-29.986	11.221
35.102	1.7912	3.7697
3.8996	1.0464	-18.237
25.714	-24.398	15.193
8.3199	17.859	2.4238
34.23	-9.547	-7.6851
-22.288	-15.258	-2.1498
-29.036	-2.4873	9.9342
36.024	-19.135	-7.2838
-26.29	6.6604	11.691
-10.492	-12.507	-11.862
7.9968	-12.52	23.36
12.749	17.824	-3.7728
-20.252	-10.381	14.654
-11.044	-5.5304	-15.029
-9.4907	-28.91	18.107
33.98	-12.683	10.538
34.095	-12.246	-7.8708
-17.286	37.074	-33.107
33.837	4.2004	5.5264
-7.5436	31.039	-1.2393
-30.425	12.249	-4.0139
42.616	-20.311	3.7809
-3.1183	15.927	3.9839
15.018	-22.405	-19.209
-20.004	30.793	8.0049
18.346	15.377	-7.8957
-32.516	12.445	-0.40595
-20.877	32.903	-31.3
-20.29	20.857	18.146
43.669	-17.097	0.76894
11.097	-20.162	22.647
11.032	-24.648	-18.431
-9.9082	-2.7451	17.869
4.0634	41.842	-16.35
22.61	-12.566	20.94
-0.41496	6.3419	-15.039
-11.746	22.449	-2.6064
30.319	-15.519	-12.216
-6.4219	15.343	-7.9702
3.5896	-23.515	20.978
16.975	-15.437	23.429
-16.901	-6.6432	17.345
-31.237	9.6309	16.693
11.196	-29.777	16.099
24.802	-9.3289	-17.389
21.377	-24.548	17.53
-10.801	-6.6933	17.672
14.333	-28.274	-4.5759
-21.308	6.6549	14.453
-15.023	-20.127	-1.9802
-0.82667	-0.48855	-17.028
-12.477	-14.097	13.803
-2.0407	15.221	5.3061
41.864	-21.432	5.2842
16.624	7.5719	16.312
-33.551	13.79	8.4372
14.139	-29.985	-0.64835
-14.897	-7.651	17.779
14.067	14.051	-9.7855
-15.946	-24.208	1.3885
42.886	-19.588	1.0275
20.098	6.3309	16.767
-10.054	15.082	9.1319
-32	10.581	10.958
-1.9009	0.4531	18.129
31.118	7.7704	9.1508
28.217	8.8984	-8.7952
-15.372	30.366	5.2379
-25.607	29.903	9.6916
-14.1	5.1859	-13.792
-4.9263	12.903	-9.8995
-33.773	14.196	7.8316
-32.288	17.618	12.308
-5.0225	-9.8751	-13.566
-22.667	31.346	-5.1587
-27.555	2.2257	11.651
0.86183	-29.719	21.313
-9.1509	29.146	-7.5685
14.142	-30.026	-15.462
29.887	-6.7764	16.56
14.071	-11.333	-21.714
1.9365	-5.1967	-23.392
31.404	9.1294	1.0654
-24.686	29.827	-12.512
-13.89	-29.996	14.074
16.979	-27.486	18.429
-2.671	-10.194	-18.402
18.5	-5.2698	23.139
-2.27	-12.908	-17.039
-30.255	-3.829	6.9161
29.089	3.6454	-11.514
-21.16	-25.828	-2.2011
33.714	-0.62679	-8.2957
-17.72	-25.853	16.59
-25.695	7.6329	16.867
-15.35	2.3252	-14.259
-27.346	16.803	21.927
2.0422	-7.0757	23.321
-17.453	37.078	-31.853
-31.605	19.679	12.798
13.693	-5.592	-22.203
-1.0945	-26.126	-19.082
27.087	-1.1659	18.091
-24.54	-2.1802	-11.257
5.4955	-30.252	-16.731
-30.928	15.108	-3.4195
-13.902	-30.486	-0.5353
37.584	-12.099	-2.5235
-17.646	40.414	-32.989
-19.727	18.024	18.52
-20.968	29.081	-28.117
-8.8244	35.399	-8.8059
30.934	-19.072	13.123
30.056	-26.088	-6.3144
-22.687	27.046	-21.095
15.697	-17.402	23.226
0.94674	11.994	-10.581
-32.068	20.331	5.2944
-8.0335	-30.419	-3.4676
-12.651	0.4169	17.646
-6.3303	-27.475	-18.236
-12.579	8.0729	-13.41
-23.688	2.0874	15.087
-15.402	-9.4856	16.891
-2.6258	-29.904	7.9912
18.453	2.0784	-15.761
-0.53542	8.2024	14.403
17.584	11.2	14.738
-20.321	41.078	-29.178
16.592	-29.16	-6.5778
-8.1041	31.309	-8.9725
0.87789	-20.132	-18.401
-4.9975	-14.651	-11.516
6.7557	3.4829	-16.266
-15.376	-24.11	9.5288
-25.863	6.4409	12.463
-22.551	-15.487	-0.49546
-25.64	21.399	20.591
9.4975	2.9019	19.53
-2.1437	-24.559	-18.148
-16.783	29.712	11.042
36.926	-10.232	3.3644
30.701	-28.072	6.8179
-12.456	-30.461	-2.0667
-15.466	19.327	13.866
12.417	4.6629	-15.634
19.955	17.798	2.3669
14.031	-23.919	-18.556
-5.0878	8.0799	-13.712
40.365	-18.442	-5.2629
-27.087	8.0329	17.125
15.348	-27.907	-10.319
21.387	-29.862	-9.5847
-21.043	30.532	-3.601
16.976	-18.641	22.238
-6.3958	8.0149	14.063
-21.391	32.219	-7.2479
25.725	-17.232	18.106
-0.91837	-21.09	14.574
-16.697	-17.984	3.8298
-11.796	24.121	2.7183
-19.873	-30.285	0.74649
15.395	-15.488	-20.817
-24.483	9.4214	-7.1508
-13.937	-6.9033	-14.849
-21.34	31.487	-30.031
14.012	-27.699	-6.4707
-3.4601	-29.766	18.629
-28.871	-8.3289	0.94809
-6.4763	-22.624	-10.065
-13.296	-20.325	-7.5331
5.3302	16.916	5.115
21.054	-25.56	-16.158
-21.089	18.169	20.071
11.206	18.252	3.762
9.2645	-20.339	22.015
2.1234	0.6922	18.638
1.1455	-27.702	14.873
-12.474	-29.976	12.615
11.265	-27.852	9.45
36.222	-21.409	11.541
3.8752	16.606	-0.6435
9.7288	2.4947	-16.967
34.766	-5.3213	9.8183
-27.382	21.175	20.073
24.02	-18.617	-17.659
9.7063	-27.139	20.13
22.341	-28.769	-12.402
-5.0828	31.195	-9.6929
-9.4603	35.903	-8.0374
-31.034	24.105	12.758
26.316	14.448	0.68112
14.108	-8.2084	24.335
-2.2787	-14.307	-15.529
-20.158	-2.3282	17.616
24.4	2.1293	18.583
35.238	-9.896	8.6073
-10.838	-23.179	-8.9586
17.024	-21.728	-18.877
-25.59	4.9299	12.616
-17.672	25.79	-7.1148
42.923	-17.05	-1.8994
33.7	0.6253	-7.2137
-26.789	-5.5149	-8.0945
-10.376	34.223	-7.785
-25.643	-5.4556	-9.6762
-19.198	30.362	-7.8792
3.5971	8.0899	15.889
-16.606	21.011	-7.5327
9.4773	-12.635	-22.412
41.972	-12.657	-1.8751
-15.5	-8.1081	17.43
36.161	-15.648	-5.4535
-19.793	29.133	13.076
-13	23.972	6.8938
3.8791	-19.698	19.906
-26.676	-6.4996	12.218
-25.591	39.09	-27.318
27.119	1.7898	-13.59
1.2695	-22.949	-17.866
-19.394	-13.453	12.206
-14.241	11.047	13.65
-30.566	-4.1694	2.4245
-7.9084	-18.731	15.616
9.6105	-1.2457	-22.085
-0.67472	-27.972	-9.4906
-25.416	29.577	10.928
8.366	39.085	-18.088
-19.605	6.4699	-11.31
24.484	-5.0384	20.465
-21.228	-2.4504	16.987
-2.0943	40.174	-12.199
-19.701	12.067	-8.8006
-0.96762	-17.253	-17.017
-6.6984	28.601	-2.2369
-21.764	26.27	-17.639
5.0307	-24.317	-18.506
-26.958	10.924	19.872
-14.244	-22.559	1.0555
9.597	-1.2828	23.947
18.702	3.2649	19.519
-30.906	25.035	11.937
12.279	14.372	13.165
-24.164	37.395	-18.373
0.73504	-29.809	17.472
-33.206	13.881	15.341
-6.4907	17.037	0.90629
3.6984	3.3139	17.578
-31.137	16.558	18.194
-0.51732	14.972	5.3041
-20.224	27.754	-22.867
-21.135	30.947	5.1179
-21.176	-30.103	-6.4335
35.625	-1.0057	-3.7159
3.4712	1.8543	18.28
-11.305	-17.422	-9.9101
-31.04	19.521	16.735
-21.407	35.804	-29.909
19.608	17.519	6.3999
19.51	-18.511	-19.074
-27.631	-5.4478	11.496
29.619	-1.0758	-13.152
9.6549	18.036	1.0402
2.3154	15.26	-4.8994
-19.165	37.784	-25.39
-13.842	-30.093	9.7973
-29.346	1.7985	-4.587
-2.6791	-4.7628	-18.596
10.918	4.6859	-15.856
9.0911	-12.787	23.568
-2.2385	-27.897	-11.033
-26.588	12.958	20.721
10.958	-8.3592	-22.973
-25.964	29.125	11.688
31.033	-5.129	15.142
-24.675	-13.338	2.1996
-10.33	20.137	3.8758
8.219	17.784	0.94579
3.9603	12.682	-9.7231
-31.779	10.688	17.232
13.968	9.3564	16.574
12.457	-6.9819	-22.533
-4.9016	-17.308	15.794
41.497	-21.348	-1.8802
34.408	-2.5085	-8.2091
-1.0635	37.132	-13.05
-1.2024	-26.722	22.068
-18.81	22.951	15.455
-12.634	0.4953	-15.303
-16.601	-16.567	7.93
-29.838	25.449	-0.45968
20	-15.676	-19.278
0.52429	40.436	-9.7467
-15.276	-30.405	2.246
1.7403	15.897	3.9045
26.32	13.018	-5.0866
-27.296	-9.5742	-3.6505
-16.896	-8.0671	17.024
12.466	-9.8162	-22.295
-13.01	-22.948	7.6842
21.345	9.0879	14.887
-21.664	-26.779	-3.9728
-12.513	2.2376	-15.297
1.0876	-6.9546	22.574
25.54	14.852	-0.67714
14.092	11.925	15.146
12.349	-11.068	-22.094
-18.907	29.054	-22.412
-15.498	-14.41	12.733
-25.824	4.9584	-8.2082
-32.443	10.1	1.1076
-18.128	-29.838	6.9141
-11.27	25.613	0.57187
-25.462	1.9316	-9.5544
-18.3	-1.0392	18.027
-20.561	-29.857	2.0058
17.085	-24.742	18.856
-18.262	-30.413	-0.59519
26.371	11.223	11.342
26.496	-5.0968	19.143
-29.647	-6.6117	-0.56166
-17.812	34.729	-25.606
-7.6749	17.296	0.83929
-28.959	27.766	11.688
21.973	-11.094	-19.011
19.831	0.24705	20.827
28.832	2.2069	15.533
-24.519	34.899	-13.694
-7.9103	-21.567	15.345
-16.639	13.21	-8.9125
-20.8	-16.649	3.6674
-0.72466	-30.35	-15.459
-15.564	-2.6938	-14.938
-17.494	35.895	-32.106
-32.166	18.301	11.306
-1.9828	-21.149	14.332
-8.0878	17.222	-2.1457
-0.66871	-12.398	15.621
-21.349	37.021	-17.1
-6.2465	13.93	-9.6987
8.2144	37.285	-13.83
-27.013	-11.26	2.4465
-12.355	-10.568	16.517
7.7101	36.974	-12.983
-20.094	19.365	18.245
-11.138	20.932	5.3828
-16.997	-12.574	-11.21
33.84	-15.067	10.325
-28.585	9.3159	18.624
-11.706	35.548	-5.0388
28.68	-29.697	1.1001
33.828	-14.606	-7.0302
38.864	-16.007	10.494
-11.076	2.0357	-15.314
36.103	-3.7793	-2.2163
25.785	-13.937	18.037
-0.81396	-9.6026	17.004
-33.699	13.836	3.3295
-17.857	34.735	-22.606
0.94488	-6.9742	-23.2
-0.75771	41.916	-12.399
30.362	-28.859	-1.7118
-9.5555	-30.41	-6.5172
8.3504	-28.042	3.6003
22.778	3.3929	-15.213
24.405	14.162	9.6903
-4.9702	-20.16	-9.5928
33.194	6.5139	-0.61725
-19.781	24.522	-10.675
5.0962	4.9819	17.172
-8.0012	-13.899	-11.997
-11.542	20.524	-3.3497
-9.7489	16.474	7.9602
-25.731	34.429	-19.683
8.1126	-17.091	-21.799
-32.334	16.231	16.424
2.0633	-5.2701	23.456
42.338	-18.602	-2.2185
-27.017	15.447	21.78
-8.0931	10.654	-12.039
-27.207	13.618	20.495
2.5312	-24.345	-18.238
-5.2982	-29.531	8.0033
-13.324	-23.147	8.353
-27.86	-7.7746	-4.5569
-21.546	39.883	-25.723
37.667	-10.671	3.8593
-18.736	11.096	18.395
25.452	1.8718	18.109
-33.263	11.137	3.8448
5.4213	2.1154	-16.718
-7.9681	32.732	-9.4443
3.8113	-1.2289	-22.153
2.8666	-7.0079	23.77
15.562	15.792	11.413
19.274	16.04	-6.4944
24.352	15.619	-0.71083
-16.871	-30.515	-6.438
22.576	-29.493	-1.8051
-18.433	38.555	-34.984
5.1936	9.2469	-13.618
-22.152	34.402	-27.191
-9.4324	-30.152	-13.873
6.9221	6.4329	-15.226
-12.526	9.4759	-12.678
-29.548	29.274	6.7577
34.387	-26.742	-3.171
3.8893	-28.14	2.3274
36.211	-2.363	-0.72374
19.161	-23.475	18.903
-21.271	26.039	-16.946
24.874	-21.74	-15.778
-6.5583	-2.5936	-15.817
27.869	-23.175	-9.6773
12.596	-5.425	24.445
19.863	-30.023	-12.451
32.693	6.4404	6.6351
17.1	-8.5972	23.738
-3.5916	-30.298	2.3584
7.114	4.5624	-16.156
11.184	14.869	12.543
15.443	-29.76	17.858
6.5848	-29.542	-13.362
-6.5336	16.851	2.3696
12.579	18.245	5.2679
-26.923	29.66	-0.66293
2.8422	-21.271	-19.304
27.248	6.5109	-11.108
-0.74952	30.498	-8.0512
24.153	-29.641	8.1075
3.8477	-7.9015	23.796
-13.903	6.6544	15.415
2.7666	41.738	-11.772
16.989	9.4214	15.806
8.0977	-15.572	23.405
28.779	-15.761	-13.84
-13.89	16.538	13.958
-3.5961	30.463	-9.0962
-5.077	37.201	-3.8012
-8.7631	38.185	-6.267
-18.613	24.311	15.139
-21.29	-9.9901	14.441
8.2537	1.8857	-18.218
30.28	6.5409	11.178
34.69	-18.316	-6.9123
-6.5841	3.8294	-14.849
-10.933	18.047	9.6363
-32.329	25.364	4.1
18.454	-5.0268	-20.091
12.478	-12.688	-21.595
4.0215	43.185	-16.36
9.6552	17.773	-1.9836
2.0715	12.54	11.772
-6.2651	34.272	-3.5291
-0.53837	43.361	-10.855
-24.48	-8.2806	13.038
10.9	-27.895	8.2843
-20.048	26.08	-16.637
12.757	3.6129	-15.749
-23.995	40.64	-30.071
-30.346	8.8019	6.8607
-18.09	22.523	-7.7876
-22.607	7.7989	-9.246
-16.703	-18.137	2.254
-22.832	25.318	-12.174
-22.085	-29.831	0.33446
-2.083	15.65	3.749
-18.228	27.115	-13.901
-24.095	36.057	-15.361
-18.126	36.062	-25.429
20.085	1.9575	19.73
19.991	-12.802	-19.864
-13.883	12.24	-10.649
26.141	-18.835	-15.522
0.82623	2.1658	-16.401
-22.903	14.031	22.459
-2.1459	-3.8337	17.369
31.646	-15.519	14.028
-23.312	35.385	-24.803
-28.786	28.62	-0.87845
22.42	-29.73	-7.7045
-7.8173	-30.358	-10.815
-32.95	17.957	8.3127
-32.358	24.119	6.2713
-33.837	13.842	4.0792
3.5922	10.844	14.116
-11.178	-26.1	17.971
-16.901	-16.7	-5.2651
-9.3967	-1.016	17.331
-13.815	-24.301	17.211
35.242	1.7987	2.2701
-18.157	21.491	14.183
3.6416	44.801	-15.514
-8.2077	16.224	-6.77
-14.9	32.624	-2.1182
-12.667	-20.283	9.5098
-19.907	6.9589	14.692
-8.1916	16.386	4.9246
-12.929	-19.254	2.2504
2.4433	-6.9275	-23.732
-6.2074	32.754	-10.283
-15.223	-30.231	7.9563
-2.0732	14.906	-4.8932
2.1041	-27.88	-10.879
28.865	-17.395	15.873
27.154	13.601	5.27
-24.82	30.248	-6.2473
-13.9	-6.5725	18.151
-19.804	3.0969	16.463
22.995	-20.006	19.406
22.231	-13.936	20.815
19.853	13.193	-10.417
15.354	-27.513	12.465
-10.694	-21.674	-8.8723
0.57678	12.708	-9.5552
2.3713	31.914	-9.2072
-12.376	-21.73	6.5051
-30.706	0.20086	-1.0968
-14.306	25.672	10.707
-16.835	-23.714	13.896
-32.165	16.929	15.993
24.233	-12.933	-17.994
-14.426	-17.586	-6.8719
38.201	-23.119	8.6654
11.045	-25.868	-17.161
34.69	-10.909	-6.7066
25.905	7.8809	-10.827
34.144	-8.2705	10.828
11.027	-21.279	-20.14
-8.8776	-27.24	-15.125
25.738	-17.045	-16.465
24.346	6.4259	-12.265
1.8093	-19.97	17.246
8.0959	-13.852	23.221
-19.773	-24.55	-1.9667
22.859	10.848	-10.894
18.025	-21.001	-19.079
24.708	-24.4	15.944
-32.626	9.8219	3.8258
5.7092	43.199	-17.86
20.444	15.696	10.291
-30.49	-4.1687	3.9249
-9.5808	27.075	-6.1617
42.808	-18.203	6.2747
8.3829	38.742	-15.242
9.4997	-3.8767	-22.955
-13.9	-5.1686	18.276
18.496	18.218	3.76
-27.025	8.1634	-4.9673
8.0782	17.646	-0.54753
-22.788	-12.976	-5.3194
21.472	-29.852	-7.8741
18.588	-2.3391	22.79
-19.915	-8.3725	16.016
5.2545	0.19741	22.386
5.427	6.4579	-15.04
-24.069	15.316	22.225
34.547	-24.052	10.745
5.1774	16.511	6.5246
26.782	-23.944	-11.155
-28.396	18.004	21.082
3.9458	-21.051	19.462
2.238	34.445	-7.9985
16.931	18.563	2.2072
17.849	-28.052	11.429
-27.099	7.7049	15.603
15.759	-17.037	-20.046
20.415	-20.151	20.324
-6.5625	-30.361	-3.6749
0.95388	3.1614	-16.251
15.622	-22.875	-18.76
9.5298	4.7979	-15.879
-16.656	-0.6654	-14.071
4.2825	44.632	-16.331
17.55	-27.379	-15.998
5.2622	-28.023	-3.488
-3.9067	-12.333	16.427
-22.608	15.051	-8.5811
-1.8891	-6.6042	-20.848
-10.783	25.128	-3.6327
2.2169	-28.156	0.73344
13.999	-2.7522	23.843
-14.896	-23.215	11.274
-17.95	28.429	-16.649
17.452	4.5249	18.196
39.213	-12.779	-3.3284
-0.70402	15.587	-0.64397
-19.912	12.449	21.329
18.586	-29.658	9.4036
21.486	1.8709	19.383
-17.514	30.427	-17.601
-28.061	3.3179	10.712
15.216	-30.17	-0.50957
13.96	17.279	-5.2574
-22.304	42.187	-32.468
14.133	14.942	12.37
-26.281	27.362	14.656
-2.0657	14.295	7.085
11.124	-25.894	19.614
3.8502	-27.868	-9.4695
-18.402	-5.0246	17.852
26.156	-22.945	-13.837
-1.5229	42.771	-10.323
-28.006	-0.66834	-7.5946
-7.8246	13.288	9.5623
19.988	3.2684	19.455
-13.824	24.107	9.7708
18.323	-29.998	-6.5534
40.042	-10.424	2.6921
8.1263	41.77	-19.102
26.203	12.575	9.9827
33.465	-0.88184	11.084
-10.068	28.481	0.36482
38.582	-22.763	-4.6523
-23.781	42.548	-28.981
-12.763	-24.509	-8.4255
-14.163	28.567	9.5568
-4.9359	-23.88	-15.514
7.9573	43.249	-18.396
11.082	18.261	0.84559
-10.762	33.99	-1.1556
-0.82116	-28.046	-5.0628
5.2678	-22.795	-19.498
-29.943	3.3439	8.1166
-14.012	32.634	-0.91721
-6.4024	-18.723	15.712
-5.0336	-30.045	11.171
16.968	-0.86224	22.386
-21.143	30.706	0.63458
6.5086	-20.909	-20.612
22.465	-2.546	-17.631
40.679	-23.3	2.2888
-33.264	16.547	2.3168
-26.652	26.772	-4.7275
-23.87	27.724	-19.783
29.582	-22.711	12.004
-9.4026	11.762	11.009
32.901	-2.5032	12.612
24.99	14.47	8.3879
-16.639	15.048	-8.4191
-7.7943	5.3419	15.961
-25.264	33.32	-18.274
28.399	6.1659	13.595
-2.5594	-22.267	16.228
23.441	-29.179	-6.7752
26.849	2.7884	-13.257
-3.7333	-28.812	19.95
-6.7203	-24.052	-13.795
-11.037	-30.197	-0.66217
36.155	-26.567	0.86294
-11.729	23.599	-2.6216
3.8557	-28.058	8.2056
-22.906	25.926	17.174
-18.754	35.319	-18.3
8.2416	11.784	-11.83
-12.37	32.738	-6.3692
-29.478	6.1294	-1.7808
4.321	-16.787	-22.11
30.185	-29.026	3.4701
8.4487	-29.759	17.011
-0.51337	-28.11	-3.1248
12.619	13.728	13.814
-22.461	30.123	-25.763
-17.036	-25.828	17.325
42.031	-11.316	3.803
-15.403	8.0019	14.341
29.378	11.547	5.039
-17.812	28.491	-11.098
29.11	-11.318	16.13
-8.0081	-12.795	-12.558
-4.9646	39.266	-4.6995
21.145	0.41986	-16.354
-23.12	-3.8512	15.993
-7.7918	-28.988	-17.963
0.71003	-24.44	21.47
-12.279	-1.1586	17.794
8.0151	-21.648	-20.314
17.79	16.092	10.761
24.001	-1.1196	-16.11
33.598	-12.641	11.323
-30.496	0.85685	-2.0953
-31.379	0.59861	3.8994
-22.59	-15.493	3.7796
-5.2342	35.746	-11.152
5.722	43.344	-14.818
-28.751	7.6144	8.371
-13.814	-30.34	6.5802
23.865	-25.732	-13.672
-22.34	-7.9024	15.047
1.3342	41.368	-10.325
-20.836	3.5894	-11.87
-14.848	-18.723	-4.9181
1.2973	-12.551	-22.436
-18.019	-27.19	16.933
-0.55466	-27.937	12.403
-20.174	38.444	-33.164
-9.405	10.403	12.364
33.718	-3.8731	11.578
24.059	-29.791	-4.9756
-9.4661	-20.169	-9.6392
33.197	-15.398	-8.1215
-3.1589	-28.315	20.887
3.8066	-0.47354	-21.422
-13.881	-29.974	15.708
16.965	18.504	3.6459
18.347	-1.1214	-19.388
-18.736	31.417	-27.059
22.963	-6.5683	-18.137
30.799	9.7729	-2.0707
14.038	17.659	8.257
22.924	-29.774	8.1272
33.595	-22.252	11.927
-32.255	13.561	17.851
-25.936	-7.0567	-8.4387
-30.951	3.6029	0.88954
34.761	-6.6982	9.7722
-15.247	-23.164	13.911
15.459	-7.0489	-21.441
-13.928	-24.587	-7.8793
-0.70261	32.571	-4.0683
35.201	-8.0227	8.8208
-9.1909	18.224	3.5792
7.7405	17.475	5.689
31.228	7.8929	-4.9594
5.0912	10.856	14.455
27.328	-22.942	14.277
-12.884	-21.663	9.5147
3.7453	-27.584	15.305
35.921	-9.549	-3.6356
-24.068	3.6194	14.212
-31.204	2.2639	0.89559
-5.0614	-30.404	-15.237
30.169	-24.359	10.855
-9.1712	18.391	2.1212
21.633	-5.1218	21.48
0.19058	14.454	6.6676
23.919	3.3074	-14.801
7.0438	43.428	-16.491
-24.133	30.464	-0.62186
-19.64	32.864	-32.736
-15.557	-4.1417	-14.858
40.433	-21.213	7.9618
-12.561	-1.2154	-15.289
0.41914	-28.115	-2.0246
-21.301	7.6029	14.742
12.193	-27.991	5.6964
-22.913	2.2236	-11.367
-23.995	32.943	-19.784
16.977	0.75155	-18.233
-10.837	15.533	-8.1246
33.384	1.9865	9.6825
-17.104	-17.803	4.1244
-16.392	24.827	-5.6504
28.845	0.73361	-12.572
-27.408	10.402	-5.6214
-28.429	29.475	0.87584
15.774	2.3908	-15.849
19.959	9.4909	-12.824
-4.9927	-23.115	-12.281
-27.649	19.709	-5.7394
-24.644	27.084	-9.3077
35.926	-0.97425	2.2704
8.2928	-27.713	12.408
21.498	-29.98	-3.6285
-25.185	-9.5253	-7.8811
-21.104	5.0139	-11.249
-18.322	-17.597	0.76419
3.8986	-27.962	-6.4943
-22.87	9.8244	21.021
33.734	5.5949	-0.72701
-16.833	-13.696	-9.4798
5.2769	0.82241	-19.739
-25.241	34.694	-21.041
30.461	8.2599	9.6492
-12.405	9.0354	13.642
33.791	-6.7643	-8.6968
-29.997	9.2199	9.5703
-18.954	34.017	-14.299
17.161	-28.681	-8.0743
-6.9657	32.741	-9.9347
8.042	-25.851	-17.403
-22.6	13.583	-8.5388
4.5906	-28.123	6.0701
-24.095	12.098	-8.0389
43.147	-12.655	3.7539
-31.105	19.861	-2.0908
-13.842	-25.447	5.0412
-19.609	-15.028	9.1371
-14.11	29.733	5.2147
19.912	-30.081	-3.2946
-23.808	39.215	-28.594
-25.702	22.347	-6.8971
12.627	18.453	0.86464
6.234	39.877	-17.371
-18.083	33.136	-27.109
-11.754	22.844	4.3895
-21.069	-0.71475	-12.544
17.103	18.513	0.84399
8.3588	37.447	-16.698
5.3292	-28.074	6.7188
-21.613	-16.128	3.9395
16.955	-29.303	8.525
-9.2722	28.48	-0.24182
18.85	15.751	-7.1809
-13.212	31.19	-5.9697
-20.849	-26.183	-4.4645
-2.1513	42.236	-7.8079
-18.98	36.889	-22.918
-25.3	25.366	-6.4826
0.91298	4.2909	-16.124
22.999	-15.757	-18.122
-0.29267	-15.911	-19.282
-20.641	30.669	-5.1357
9.6045	13.359	-10.517
-30.586	21.656	-0.7092
-20.413	22.282	17.98
27.772	12.842	7.0451
23.044	-5.1423	21.015
-16.838	-30.141	8.3291
12.099	-0.94689	23.651
17.554	17.414	8.5213
15.792	-29.884	16.917
31.95	0.58091	-9.587
19.82	-29.878	8.2679
-1.412	-18.614	-15.013
-3.4024	-22.565	-12.481
-32.883	12.515	11.337
-16.533	22.842	-6.9957
-19.617	-17.158	0.87329
-22.218	-12.152	-7.5826
-25.01	35.401	-15.781
34.599	-17.036	10.804
-17.083	-25.433	2.5543
7.077	37.515	-16.359
14.469	-10.193	-21.882
-20.999	-10.105	-11.191
32.882	-8.1763	-9.5909
34.592	-18.392	11.485
-0.51261	-6.9111	-22.462
-2.6538	-13.043	-15.66
-22.951	-11.505	-7.9112
-10.691	30.105	-7.4933
-25.55	-11.012	-5.0435
-2.1173	15.626	-1.9669
-21.211	25.231	-14.013
6.9579	16.166	9.0572
-12.222	-14.044	-10.359
-6.5884	5.2464	-14.503
-8.0665	-24.245	-11.02
-0.62271	-27.894	-10.945
3.7077	16.669	0.89084
-16.92	-30.436	-0.52362
34.318	-27.405	-0.72112
15.6	-18.796	22.436
-24.471	27.079	-10.742
-11.046	-25.988	-9.7771
-33.639	15.189	3.5709
30.793	-17.395	14.417
-16.845	30.58	-2.4254
13.711	-8.415	-22.105
-19.472	-29.049	3.622
-7.4699	11.598	-11.534
9.7396	-27.777	10.963
25.721	-3.9705	-16.269
22.036	-24.48	-15.97
-13.903	8.0119	14.336
-23.063	34.338	-24.291
8.4569	-27.193	20.518
-21.277	5.0229	15.009
26.408	14.359	3.5633
8.2058	3.3564	-16.383
8.312	10.814	-12.397
-31.153	21.381	9.7883
24.571	-11.23	20.08
25.539	-15.845	-16.36
-6.9499	-26.977	-17.459
-24.57	39.336	-23.576
22.58	-28.321	16.807
-11.554	-13.33	14.662
-30.008	13.714	-5.1671
9.6931	-12.337	23.959
-26.176	-11.285	-2.5422
-0.40952	10.761	12.225
27.337	-6.7052	-15.426
